lexeme_id,lemma,category,senses,forms
L553074,എരപ്പപ്പ,noun,0,14
L529320,എരപ്പാളി,noun,0,14
L526096,എരപ്പ്,noun,0,14
L461036,എരമം കുറ്റൂര്,proper noun,1,1
L559827,എരമ്പൽ,noun,0,14
L544137,എരവാളി,noun,0,14
L549612,എരവ്,noun,1,14
L560025,എരവൽ,noun,0,14
L529071,എരി,noun,0,14
L547757,എരികണ്ണ്,noun,0,14
L559774,എരികനൽ,noun,0,14
L545538,എരികൊള്ളി,noun,0,14
L541531,എരിക്കിലക്കാമോദരി,noun,0,14
L547089,എരിക്കിഴങ്ങ്,noun,0,14
L459268,എരിക്കുക,verb,0,4
L547683,എരിക്കുണ്ട്,noun,0,14
L554966,എരിക്കെണ്ണ,noun,0,14
L512025,എരിക്കോലം,noun,0,14
L546704,എരിക്ക്,noun,0,14
L529875,എരിചിങ്കി,noun,0,14
L554613,എരിചുണ്ട,noun,0,14
L554969,എരിചെണ്ണ,noun,0,14
L462525,എരിചെയ്യുക,verb,0,4
L560512,എരിച്ചിൽ,noun,0,14
L559477,എരിച്ചൽ,noun,0,14
L453619,എരിട്രിയ,proper noun,1,1
L549200,എരിതീയ്,noun,0,14
L553851,എരിതേങ്ങ,noun,0,14
L547938,എരിത്,noun,0,14
L553042,എരിപ,noun,0,14
L529794,എരിപക്കി,noun,0,14
L544223,എരിപുളി,noun,0,14
L529161,എരിപൊരി,noun,0,14
L547633,എരിപ്പോട്,noun,0,14
L526145,എരിപ്പ്,noun,0,14
L461540,എരിമയൂര്,proper noun,1,1
L502730,എരിമരം,noun,0,18
L524789,എരിമല,noun,0,14
L529913,എരിമുഖി,noun,0,14
L530638,എരിയാടി,noun,0,14
L463493,എരിയിക്കുക,verb,0,4
L458952,എരിയുക,verb,0,4
L503409,എരിവുകാരി,noun,0,7
L503037,എരിവുകാരൻ,noun,0,18
L553822,എരിവുനാരങ്ങ,noun,0,14
L560676,എരിവെയിൽ,noun,0,14
L549996,എരിവ്,noun,0,14
L485917,എരിശ്ശേരി,noun,1,16
L563915,എരു,noun,0,16
L546824,എരുക്ക്,noun,1,14
L464190,എരുതാക്കുക,verb,0,3
L547951,എരുത്,noun,0,14
L560649,എരുത്തിൽ,noun,0,14
L460373,എരുത്തേമ്പതി,proper noun,1,1
L555830,എരുന്ത,noun,0,14
L548696,എരുന്ത്,noun,0,14
L544225,എരുപുളി,noun,0,14
L552595,എരുമ,noun,0,14
L541416,എരുമക്കരി,noun,0,14
L544311,എരുമക്കള്ളി,noun,1,14
L541799,എരുമക്കാരി,noun,0,14
L547084,എരുമക്കിഴങ്ങ്,noun,0,14
L554262,എരുമത്തട,noun,0,14
L529814,എരുമനാക്കി,noun,0,14
L560048,എരുമപ്പാവൽ,noun,0,14
L549523,എരുമപ്പുല്ല്,noun,0,14
L461037,എരുമപ്പെട്ടി,proper noun,1,1
L554544,എരുമമൂട്ട,noun,0,14
L548783,എരുമലക്കുരുന്ന്,noun,0,14
L529366,എരുമവള്ളി,noun,0,14
L530164,എരുമാച്ചി,noun,0,14
L547463,എരുമാട്,noun,0,14
L461038,എരുമേലി,proper noun,1,1
L563375,എരുവ,noun,0,14
L461635,എരുവേശ്ശി,proper noun,1,1
L550076,എരുവ്,noun,0,14
L544267,എരൂളി,noun,0,14
L553116,എരോപ്പ,noun,0,14
L555690,എരോപ്പക്കൈത,noun,0,14
L549388,എറകല്ല്,noun,0,14
L546239,എറക്,noun,0,14
L560293,എറക്കാൽ,noun,0,14
L457193,എറണാകുളം,proper noun,1,1
L463087,എറത്തുക,verb,0,4
L562879,എറനാടർ,proper noun,0,8
L553083,എറപ്പ,noun,0,14
L542703,എറമ്പുകാലി,noun,0,14
L505907,എറയം,noun,0,14
L529179,എറി,noun,0,14
L547759,എറികണ്ണ്,noun,0,14
L459835,എറിക്കുക,verb,0,3
L560536,എറിച്ചിൽ,noun,0,14
L550729,എറിപുള്ള്,noun,0,14
L526047,എറിപ്പ്,noun,0,14
L461679,എറിയാട്,proper noun,1,1
L300825,എറിയുക,verb,1,4
L559941,എറിയൽ,noun,0,14
L549505,എറിവില്ല്,noun,0,14
L502566,എറിസിപ്പെലസ്,noun,1,1
L546066,എറുകുറി,noun,0,14
L556774,എറുക്ക,noun,0,14
L558577,എറുതല,noun,0,14
L559353,എറുമ്പൊഴുക്കൽ,noun,0,14
L549014,എറുമ്പ്,noun,0,14
L544257,എറുളി,noun,0,14
L563217,എറുൾ,noun,0,14
L521108,എറെപ്പുറം,noun,0,14
L543999,എറോക്കളി,noun,0,14
L553118,എറോപ്പ,noun,0,14
L503527,എറോപ്പക്കാരി,noun,0,7
L503186,എറോപ്പക്കാരൻ,noun,0,18
L543996,എറ്റിക്കളി,noun,0,14
L462315,എറ്റുക,verb,0,4
L560747,എറ്റുനൂൽ,noun,0,14
L560226,എറ്റൽ,noun,0,14
L558490,എല,noun,0,14
L1126330,എലം,noun,1,16
L512132,എലക്കണം,noun,0,14
L546134,എലക്ത്രിസിറ്റി,noun,0,14
L555043,എലക്ത്രോൺ,noun,0,14
L556829,എലങ്ക,noun,0,14
L518051,എലങ്കം,noun,0,14
L505884,എലത്താളം,noun,0,14
L460527,എലത്തൂർ,proper noun,1,1
L553079,എലപ്പ,noun,0,14
L547395,എലപ്പാട്,noun,0,14
L461539,എലപ്പുള്ളി,proper noun,1,1
L559831,എലമ്പൽ,noun,0,14
L548635,എലയമൃതേത്ത്,noun,0,14
L457582,എലറ്റേറിയ,noun,1,1
L518090,എലവങ്ങം,noun,0,14
L461680,എലവഞ്ചരി,proper noun,1,1
L509573,എലവർങ്ങം,noun,0,14
L530252,എലാഞ്ചി,noun,0,14
L464729,എലാഞ്ചുക,verb,0,3
L529224,എലി,noun,1,14
L531067,എലിക്കണ്ടി,noun,0,14
L542148,എലിക്കത്തിരി,noun,0,14
L511231,എലിക്കുമ്പം,noun,0,14
L461629,എലിക്കുളം,proper noun,1,1
L560169,എലിക്കുഴൽ,noun,0,14
L528537,എലിക്കെണി,noun,1,14
L547262,എലിച്ചുവട്,noun,0,14
L550754,എലിച്ചെള്ള്,noun,0,14
L507461,എലിപ്പത്തായം,noun,0,14
L502424,എലിപ്പനി,noun,1,1
L505933,എലിപ്പാഷാണം,noun,0,14
L554526,എലിപ്പിട്ട,noun,0,14
L548768,എലിമരുന്ന്,noun,0,14
L548971,എലിമ്പ്,noun,0,14
L582141,എലിയട്ട്,proper noun,0,8
L563590,എലിയള,noun,0,14
L546450,എലിയാവണക്ക്,noun,0,14
L1125408,എലിയെ പേടിച്ച് ഇല്ലം ചുടുക,proverb,0,1
L530861,എലിയോടി,noun,0,14
L457664,എലിവേറ്റർ,noun,1,1
L581193,എലിസ,proper noun,0,8
L581123,എലിസബത്ത്,proper noun,0,8
L582168,എലീന,proper noun,0,8
L549409,എലുകക്കല്ല്,noun,0,14
L547009,എലുങ്ക്,noun,0,14
L460808,എലുമലൈ,proper noun,1,1
L553961,എലുമിച്ച,noun,0,14
L506567,എലുമിച്ചമ്പഴം,noun,0,14
L530199,എലുമിച്ചി,noun,0,14
L544238,എലുമ്പിപ്പുളി,noun,0,14
L549002,എലുമ്പ്,noun,1,14
L559853,എലുമ്പൽ,noun,0,14
L562883,എല്ല,noun,0,14
L554567,എല്ലങ്കൊട്ട,noun,0,14
L558590,എല്ലത്തല,noun,0,14
L583928,എല്ലാ,adjective,1,1
L583927,എല്ലാ,determiner,1,1
L562658,എല്ലാം,determiner,1,1
L562657,എല്ലാം,noun,1,7
L514168,എല്ലാവനും,noun,0,14
L413700,എല്ലാവരും,noun,0,15
L581322,എല്ലി,proper noun,0,8
L463079,എല്ലിക്കുക,verb,0,4
L548925,എല്ലുകാമ്പ്,noun,0,14
L518177,എല്ലുകൂട്ടം,noun,0,14
L554569,എല്ലുങ്കൊട്ട,noun,0,14
L530821,എല്ലുപൊടി,noun,0,14
L546739,എല്ലുമിടുക്ക്,noun,0,14
L526321,എല്ലുമൂപ്പ്,noun,0,14
L512293,എല്ലുരുക്കം,noun,0,14
L526412,എല്ലുറപ്പ്,noun,0,14
L551204,എല്ലൈ,noun,0,14
L551307,എല്ലോറ,proper noun,0,7
L549383,എല്ല്,noun,1,14
L462792,എളകുക,verb,0,4
L461628,എളങ്കുന്നപ്പുഴ,proper noun,1,1
L521938,എളങ്ങല്ലൂർസ്വരൂപം,noun,0,14
L560713,എളങ്ങീൽ,noun,0,14
L562768,എളന്നീർക്കാർ,noun,0,9
L460535,എളപ്പുങ്കൽ,proper noun,1,1
L552460,എളമ,noun,0,14
L548764,എളമരുന്ന്,noun,0,14
L548753,എളമീന്ന്,noun,0,14
L460565,എളയാവൂർ,proper noun,1,1
L553012,എളയ്ന്ന,noun,0,14
L461630,എളവള്ളി,proper noun,1,1
L552917,എളവിരിയാന,noun,0,14
L549674,എളവ്,noun,0,14
L547005,എളാങ്ക്,noun,1,14
L529297,എളി,noun,0,14
L552561,എളിമ,noun,0,14
L1126857,എളിയ,adjective,0,1
L547961,എളുത്,noun,0,14
L555832,എളുന്ത,noun,0,14
L1118964,എളുപ്പം,adverb,3,1
L413363,എളുപ്പം,noun,0,20
L548023,എളേടത്ത്,noun,0,14
L552449,എളോർമ,noun,0,14
L506671,എള്ളന്നം,noun,0,14
L535782,എള്ളറത്തുപോതി,noun,0,14
L554396,എള്ളിട,noun,0,14
L546590,എള്ളിൻപിണ്ണാക്ക്,noun,0,14
L462477,എള്ളുക,verb,0,4
L531845,എള്ളുമഹാണി,noun,0,14
L528160,എള്ളെണ്ണ,noun,0,16
L550953,എള്ളേറ്,noun,0,14
L550711,എള്ള്,noun,1,14
L551523,എഴ,noun,0,14
L526243,എഴപ്പ്,noun,0,14
L463882,എഴയ്ക്കുക,verb,0,4
L549689,എഴവ്,noun,0,14
L560415,എഴാൽ,noun,0,14
L545548,എഴി,noun,0,14
L556583,എഴിക,noun,0,14
L553970,എഴിച്ച,noun,0,14
L539769,എഴിനി,noun,0,14
L542875,എഴിലി,noun,0,14
L560697,എഴിൽ,noun,0,14
L464174,എഴീക്കുക,verb,0,3
L559531,എഴുകടൽ,noun,0,14
L461631,എഴുകോണ്,proper noun,1,1
L546280,എഴുക്,noun,0,14
L464214,എഴുക്കുക,verb,0,3
L462950,എഴുണ്ണള്ളുക,verb,0,4
L457735,എഴുതപ്പെട്ട ചൈനീസ് ഭാഷ,noun,1,1
L563378,എഴുതിത്തീരുവ,noun,0,14
L511864,എഴുതിവച്ചപാട്ടം,noun,0,14
L413845,എഴുതുക,verb,1,8
L592659,എഴുതുക,verb,0,4
L552691,എഴുത്തമ്മ,noun,0,14
L551355,എഴുത്തറ,noun,0,14
L528516,എഴുത്താണി,noun,0,14
L553901,എഴുത്താണിപ്പച്ച,noun,0,14
L538269,എഴുത്താണിപ്പിച്ചാത്തി,noun,0,14
L548872,എഴുത്താണിയമ്പ്,noun,0,14
L544247,എഴുത്താണിയുളി,noun,0,14
L559987,എഴുത്താണിവിരൽ,noun,0,14
L549399,എഴുത്തുകല്ല്,noun,0,14
L541730,എഴുത്തുകളരി,noun,0,14
L513880,എഴുത്തുകാണം,noun,0,14
L503140,എഴുത്തുകാരി,noun,0,7
L1126313,എഴുത്തുകാരൻ,noun,1,16
L307512,എഴുത്തുകാരൻ,noun,1,16
L548400,എഴുത്തുകുത്ത്,noun,0,14
L546138,എഴുത്തുകുറ്റി,noun,0,14
L560796,എഴുത്തുകോൽ,noun,0,14
L555956,എഴുത്തുപലക,noun,0,14
L544317,എഴുത്തുപള്ളി,noun,0,14
L528716,എഴുത്തുപെട്ടി,noun,0,14
L563076,എഴുത്തുഭാഷ,noun,0,14
L559213,എഴുത്തോല,noun,0,14
L1564,എഴുത്ത്,noun,1,18
L1126858,എഴുത്തൻ,adjective,0,1
L548222,എഴുനള്ളത്ത്,noun,0,14
L462429,എഴുനള്ളുക,verb,0,4
L564772,എഴുനാ,noun,0,16
L463946,എഴുനിൽക്കുക,verb,0,3
L2424,എഴുനൂറ്,numeral,1,1
L562794,എഴുനൂറ്റിക്കാർ,noun,0,9
L462952,എഴുനെള്ളുക,verb,0,4
L511326,എഴുനേറ്റം,noun,0,14
L463943,എഴുനേൽക്കുക,verb,0,4
L463049,എഴുനേൽപ്പിക്കുക,verb,0,4
L549202,എഴുന്തീയ്,noun,0,14
L548221,എഴുന്നരുളത്ത്,noun,0,14
L464594,എഴുന്നരുളുക,verb,0,4
L548223,എഴുന്നള്ളത്ത്,noun,0,14
L462121,എഴുന്നള്ളിക്കുക,verb,0,4
L526121,എഴുന്നള്ളിപ്പ്,noun,0,14
L511374,എഴുന്നേറ്റം,noun,0,14
L459019,എഴുന്നേൽക്കുക,verb,0,4
L679107,എഴുപതാം,adjective,1,1
L679170,എഴുപതാം,adjective,1,1
L2403,എഴുപത്,numeral,1,1
L679175,എഴുപത്തഞ്ച്,numeral,1,1
L679179,എഴുപത്താറ്,numeral,1,1
L679174,എഴുപത്തിനാല്,adjective,1,1
L679173,എഴുപത്തിമൂന്ന്,numeral,1,1
L679172,എഴുപത്തിരണ്ട്,numeral,1,1
L679177,എഴുപത്തെട്ട്,numeral,1,1
L679176,എഴുപത്തേഴ്,numeral,1,1
L679171,എഴുപത്തൊന്ന്,numeral,1,1
L679178,എഴുപത്തൊമ്പത്,numeral,1,1
L551363,എഴുപറ,noun,0,14
L461660,എഴുപുന്ന,proper noun,1,1
L552606,എഴുമ,noun,0,14
L461042,എഴുമറ്റൂര്,proper noun,1,1
L524792,എഴുമല,noun,0,14
L530753,എഴുമുടി,noun,0,14
L464678,എഴുമ്പുക,verb,0,3
L549535,എഴുമ്പുല്ല്,noun,0,14
L464673,എഴുലുക,verb,0,3
L550090,എഴുവ്,noun,0,14
L530534,എഴുശീർകഴിനെടിലടി,noun,0,14
L560125,എഴൽ,noun,0,14
L563767,എവരൾ,noun,0,14
L551124,എവറസ്റ്റ്,noun,0,14
L579875,എവിടെ,adverb,1,1
L552207,എവുറായ,noun,0,14
L553119,എവുറോപ്പ,noun,0,14
L520716,എവ്വിടം,noun,0,14
L514489,എവ്വിധം,noun,0,14
L583889,എവൻ,determiner,2,1
L455153,എവൻസ്റ്റൺ,proper noun,1,1
L583888,എവർ,determiner,1,1
L583890,എവൾ,determiner,2,1
L562911,എശ,noun,0,14
L525931,എശപ്പ്,noun,0,14
L549669,എശവ്,noun,0,14
L550549,എശസ്സ്,noun,0,14
L548134,എശാർത്ത്,noun,0,14
L560077,എശൽ,noun,0,14
L1126322,എഷണിക്കാ രൻ,noun,1,16
L531146,എഷ്ടി,noun,0,14
L581242,എസ്,proper noun,0,8
L551145,എസ്കിമോ,noun,1,14
L454090,എസ്കോണ്ടിഡോ,proper noun,1,1
L457913,എസ്തോണിയൻ ഭാഷ,noun,1,1
L457953,എസ്പെരാന്തോ,noun,1,1
L458501,എസ്പ്ലോയ്ഡ്,noun,1,1
L551109,എസ്റ്റിമേറ്റ്,noun,0,14
L551115,എസ്റ്റേറ്റ്,noun,1,14
L454211,എസ്റ്റോണിയ,proper noun,1,1
L453444,എസ്സെൻ,proper noun,1,1
L560085,എസൽ,noun,0,14
L1126881,എൺ,adjective,0,1
L528111,എൺ,noun,0,15
L512505,എൺകോണം,noun,0,14
L528639,എൺചുവടി,noun,0,14
L679108,എൺപതാം,adjective,1,1
L2404,എൺപത്,numeral,1,1
L679185,എൺപത്തഞ്ച്,numeral,1,1
L679186,എൺപത്താറ്,numeral,1,1
L679184,എൺപത്തിനാല്,numeral,1,1
L679183,എൺപത്തിമൂന്ന്,numeral,1,1
L679182,എൺപത്തിരണ്ട്,numeral,1,1
L679188,എൺപത്തെട്ട്,numeral,1,1
L679187,എൺപത്തേഴ്,numeral,1,1
L679181,എൺപത്തൊന്ന്,numeral,1,1
L679089,എൺപത്തൊമ്പതാം,adjective,1,1
L679189,എൺപത്തൊമ്പത്,numeral,1,1
L531455,എൺമണി,noun,0,14
L551210,എൻ,noun,0,1
L551211,എൻ,pronoun,1,7
L456320,എൻജിനീയറിങ്ങ്,noun,1,1
L300898,എൻജിനീയർ,noun,1,32
L460208,എൻജിൻ,noun,1,1
L502208,എൻട്രോപ്പി,noun,1,1
L455737,എൻഡോസ്കോപ്പി,noun,1,1
L502134,എൻതാൽപ്പി,noun,1,1
L455080,എൻസിനിറ്റാസ്,proper noun,1,1
L502619,എൻസെഫലൈറ്റിസ്,noun,1,1
L552212,എൻസൈക്ലോപീഡിയ,noun,0,14
L453398,എർലാൻഗെൻ,proper noun,1,1
L454083,എർവിങ്,proper noun,1,1
L457685,എർസിയ ഭാഷ,noun,1,1
L455121,എൽ കാജൻ,proper noun,1,1
L461877,എൽ നിനോ,noun,1,1
L457477,എൽ പാസോ,proper noun,1,1
L454164,എൽ മോണ്ടെ,proper noun,1,1
L453697,എൽ സാൽവദോർ,proper noun,1,1
L455062,എൽ സെൻട്രോ,proper noun,1,1
L453868,എൽക് ഗ്രൂവ്,proper noun,1,1
L1129403,എൽദോസ്,proper noun,0,8
L546956,എൽപ്പോക്ക്,noun,0,14
L455043,എൽവീവ്,proper noun,1,1
L581545,എൽസ,proper noun,0,8
L582203,എൽസി,proper noun,0,8
L563742,എൾ,noun,0,14
L550970,എൾച്ചോറ്,noun,0,14
L526975,എൾപ്പൂവ്,noun,0,16
L582453,ഏ,letter,1,1
L453254,ഏ,noun,1,1
L1126882,ഏക,adjective,0,1
L555844,ഏക,noun,1,14
L507690,ഏകം,noun,0,14
L1126859,ഏകക,adjective,0,1
L413817,ഏകകം,noun,1,19
L543251,ഏകകണികാജീവി,noun,0,14
L506659,ഏകകാലം,noun,0,14
L1126860,ഏകകാലിക,adjective,0,1
L515301,ഏകഖുരം,noun,0,14
L562627,ഏകചക്ര,noun,0,14
L548187,ഏകചത്വാരിംശത്ത്,noun,0,14
L514226,ഏകചരം,noun,0,14
L541824,ഏകചാരി,noun,0,14
L534116,ഏകചാരിണി,noun,0,14
L534596,ഏകച്ഛത്രാധിപതി,noun,0,14
L564840,ഏകജന്മാ,noun,0,16
L534931,ഏകജാതി,noun,0,14
L528167,ഏകത,noun,0,14
L1126861,ഏകതമ,adjective,0,1
L1126862,ഏകതാന,adjective,0,1
L555167,ഏകതാനത,noun,0,14
L505771,ഏകതാളം,noun,0,14
L544084,ഏകതാളി,noun,0,14
L538722,ഏകതീർഥി,noun,0,14
