target,reference,snapshot_date,rank,category_qid,category_title,gap,overlap_target,overlap_reference,coverage_pct,weighted_score
mrwiki,mlwiki,2026-06-23,23,10101436,മലയാളം_നോവലെഴുത്തുകാർ,161,8,169,0.0473,40853
mrwiki,mlwiki,2026-06-23,24,8601011,മലയാളചലച്ചിത്രങ്ങൾ,869,9,878,0.0103,39075
mrwiki,mlwiki,2026-06-23,25,4056905,സസ്യശാസ്ത്രം,557,291,848,0.3432,38786
mrwiki,mlwiki,2026-06-23,26,8324919,കേരളചരിത്രം,286,26,312,0.0833,37004
mrwiki,mlwiki,2026-06-23,27,8725723,ആലപ്പുഴ_ജില്ലയിൽ_ജനിച്ചവർ,165,26,191,0.1361,36722
mrwiki,mlwiki,2026-06-23,28,10011866,भारतीय_साहित्यकार,25,17,42,0.4048,36185
mrwiki,mlwiki,2026-06-23,29,21979429,Botanical_taxa_named_by_Carl_Linnaeus,541,216,757,0.2853,36164
mrwiki,mlwiki,2026-06-23,30,8601060,മലയാളം,63,13,76,0.1711,35689
mrwiki,mlwiki,2026-06-23,31,8601048,Malayalam_film_directors,246,29,275,0.1055,35510
mrwiki,mlwiki,2026-06-23,32,55993323,20th-century_Indian_male_writers,173,240,413,0.5811,35333
mrwiki,mlwiki,2026-06-23,33,10099449,മലയാള_കഥാകൃത്തുക്കൾ,141,10,151,0.0662,34058
mrwiki,mlwiki,2026-06-23,34,6178282,പുഷ്പിക്കുന്ന_സസ്യങ്ങൾ,990,169,1159,0.1458,33738
mrwiki,mlwiki,2026-06-23,35,9938067,കവിതക്കുള്ള_കേരള_സാഹിത്യ_അക്കാദമി_പുരസ്കാരം_ലഭിച്ചവർ,56,6,62,0.0968,33520
mrwiki,mlwiki,2026-06-23,36,43193677,Novelists_from_Kerala,129,13,142,0.0915,33212
mrwiki,mlwiki,2026-06-23,37,6544235,മലയാളചലച്ചിത്രനടിമാർ,437,236,673,0.3507,32974
mrwiki,mlwiki,2026-06-23,38,7139274,ഏഷ്യയിലെ_സസ്യജാലം,462,196,658,0.2979,32929
mrwiki,mlwiki,2026-06-23,39,15291341,മലപ്പുറം_ജില്ലയിൽ_ജനിച്ചവർ,165,8,173,0.0462,32751
mrwiki,mlwiki,2026-06-23,40,9757156,Plants_described_in_1753,474,207,681,0.304,32465
mrwiki,mlwiki,2026-06-23,41,25039335,Lists_of_plant_species,756,187,943,0.1983,32288
mrwiki,mlwiki,2026-06-23,42,32986849,కేరళ_వ్యక్తులు,117,46,163,0.2822,31373
mrwiki,mlwiki,2026-06-23,43,8765143,أنواع_نباتية,432,204,636,0.3208,31202
mrwiki,mlwiki,2026-06-23,44,8057430,Keralada_doğulanlar,85,43,128,0.3359,31030
mrwiki,mlwiki,2026-06-23,45,23059804,20-ആം_നൂറ്റാണ്ടിലെ_ഇന്ത്യൻ_കവികൾ,124,223,347,0.6427,30994
mrwiki,mlwiki,2026-06-23,46,9204480,അലങ്കാരസസ്യങ്ങൾ,624,145,769,0.1886,30314
mrwiki,mlwiki,2026-06-23,47,18603283,Morts_a_Kerala,59,16,75,0.2133,30206
mrwiki,mlwiki,2026-06-23,48,24996335,Indian_male_poets,106,185,291,0.6357,30185
mrwiki,mlwiki,2026-06-23,49,8601112,രാഷ്ട്രീയക്കാരായ_മലയാളികൾ,215,45,260,0.1731,29846
mrwiki,mlwiki,2026-06-23,50,28737302,20th-century_Indian_novelists,168,149,317,0.47,29715
mrwiki,knwiki,2026-06-23,1,8570349,ಕನ್ನಡ_ಸಾಹಿತ್ಯ,608,18,626,0.0288,73894
mrwiki,knwiki,2026-06-23,2,8570356,ಕನ್ನಡ_ಕವಿಗಳು,127,40,167,0.2395,71703
mrwiki,knwiki,2026-06-23,3,8570357,ಕನ್ನಡ_ಸಾಹಿತಿಗಳು,223,26,249,0.1044,70246
mrwiki,knwiki,2026-06-23,4,9844264,ಸಾಹಿತಿಗಳು,780,78,858,0.0909,66849
mrwiki,knwiki,2026-06-23,5,33044957,ಮೈಸೂರು_ವಿಶ್ವವಿದ್ಯಾನಿಲಯ_ವಿಶ್ವಕೋಶ,2360,851,3211,0.265,63232
mrwiki,knwiki,2026-06-23,6,7145985,ಕರ್ನಾಟಕ,270,234,504,0.4643,58981
mrwiki,knwiki,2026-06-23,7,8518422,ಕರ್ನಾಟಕದ_ಇತಿಹಾಸ,182,89,271,0.3284,48321
mrwiki,knwiki,2026-06-23,8,9727294,ಕಡತ_ಕೊಂಡಿಗಳು_ಮುರಿದಿರುವ_ಪುಟಗಳು,835,739,1574,0.4695,40830
mrwiki,knwiki,2026-06-23,9,9056439,ಕರ್ನಾಟಕದ_ನಗರ_ಮತ್ತು_ಪಟ್ಟಣಗಳು,216,112,328,0.3415,37515
mrwiki,knwiki,2026-06-23,10,8570352,Kannada_people,143,68,211,0.3223,35063
mrwiki,knwiki,2026-06-23,11,28399467,Poets_from_Karnataka,56,15,71,0.2113,33443
mrwiki,knwiki,2026-06-23,12,8638952,Recipients_of_the_Sahitya_Akademi_Award_in_Kannada,48,14,62,0.2258,31818
mrwiki,knwiki,2026-06-23,13,33079992,Gamba_Peuniléh,1,2,3,0.6667,29315
mrwiki,knwiki,2026-06-23,14,7116201,People_from_Karnataka,129,164,293,0.5597,28295
mrwiki,knwiki,2026-06-23,15,9760560,ಚುಟುಕು,1114,390,1504,0.2593,26762
mrwiki,knwiki,2026-06-23,16,8204202,ಕರ್ನಾಟಕ_ರಾಜ್ಯದ_ಗ್ರಾಮಗಳು,102,41,143,0.2867,25019
mrwiki,knwiki,2026-06-23,17,8570347,ಕನ್ನಡ,102,10,112,0.0893,23442
mrwiki,knwiki,2026-06-23,18,33097446,ವ್ಯಕ್ತಿಲು,68,104,172,0.6047,21601
mrwiki,knwiki,2026-06-23,19,9740956,ಕವಿಗಳು,229,78,307,0.2541,21493
mrwiki,knwiki,2026-06-23,20,9744792,ಕೇಂದ್ರ_ಸಾಹಿತ್ಯ_ಅಕಾಡೆಮಿ_ಪ್ರಶಸ್ತಿ_ಪುರಸ್ಕೃತರು,47,20,67,0.2985,21479
mrwiki,knwiki,2026-06-23,21,8468865,Forts_in_Karnataka,45,32,77,0.4156,19857
mrwiki,knwiki,2026-06-23,22,1457402,ಜೀವಶಾಸ್ತ್ರ,363,803,1166,0.6887,19219
mrwiki,knwiki,2026-06-23,23,8570330,ಕನ್ನಡ_ಚಲನಚಿತ್ರಗಳು,890,6,896,0.0067,18966
mrwiki,knwiki,2026-06-23,24,10123254,Populated_places_in_Karnataka,207,80,287,0.2787,18583
mrwiki,knwiki,2026-06-23,25,8571051,Society_of_Karnataka,34,31,65,0.4769,17162
mrwiki,knwiki,2026-06-23,26,33045230,ಉಲ್ಲೇಖವಿಲ್ಲದ_ಲೇಖನಗಳು,329,67,396,0.1692,17082
mrwiki,knwiki,2026-06-23,27,33044714,ಪಂಪ_ಪ್ರಶಸ್ತಿ_ಪುರಸ್ಕೃತರು,17,8,25,0.32,16967
mrwiki,knwiki,2026-06-23,28,9724347,Paggene_scritte_int''e_dialette_d''o_Lazzio_Meridiunale,12,57,69,0.8261,15902
mrwiki,knwiki,2026-06-23,29,1983910,ಹಿಂದೂ_ಧರ್ಮ,188,1286,1474,0.8725,15795
mrwiki,knwiki,2026-06-23,30,9731652,ಕನ್ನಡ_ವ್ಯಾಕರಣ,60,6,66,0.0909,15430
mrwiki,knwiki,2026-06-23,31,1457109,ಸಸ್ಯಗಳು,324,538,862,0.6241,15151
mrwiki,knwiki,2026-06-23,32,9824273,ಲೇಖಕರು,237,51,288,0.1771,15082
mrwiki,knwiki,2026-06-23,33,9832977,ವಿಕೀಕರಣ_ಮಾಡಬೇಕಿರುವ_ಲೇಖನಗಳು,334,70,404,0.1733,14905
mrwiki,knwiki,2026-06-23,34,32985797,కన్నడ_కవులు,15,4,19,0.2105,14373
mrwiki,knwiki,2026-06-23,35,1458083,ವಿಜ್ಞಾನ,176,1127,1303,0.8649,12935
mrwiki,knwiki,2026-06-23,36,9824307,ಲೇಖಕಿಯರು,271,20,291,0.0687,12676
mrwiki,knwiki,2026-06-23,37,49797067,Novelists_from_Karnataka,31,11,42,0.2619,12391
mrwiki,knwiki,2026-06-23,38,7258473,Tourism_in_Karnataka,82,47,129,0.3643,12102
mrwiki,knwiki,2026-06-23,39,4095812,Medicine,232,549,781,0.7029,11889
mrwiki,knwiki,2026-06-23,40,8591448,Lingayatism,33,8,41,0.1951,11847
mrwiki,knwiki,2026-06-23,41,8891990,ಔಷಧೀಯ_ಸಸ್ಯಗಳು,224,374,598,0.6254,11836
mrwiki,knwiki,2026-06-23,42,9840024,কর্ণাটকের_শহর_সংক্রান্ত_অসম্পূর্ণ_নিবন্ধ,136,54,190,0.2842,11095
mrwiki,knwiki,2026-06-23,43,5324335,Articles_to_be_merged,174,147,321,0.4579,10923
mrwiki,knwiki,2026-06-23,44,33045176,ಲಿಂಗಾಯತ,44,2,46,0.0435,10662
mrwiki,knwiki,2026-06-23,45,1983760,ಮನೋವಿಜ್ಞಾನ,195,225,420,0.5357,10485
mrwiki,knwiki,2026-06-23,46,1457756,ಸಮಾಜ,141,456,597,0.7638,10412
mrwiki,knwiki,2026-06-23,47,9997929,কর্ণাটকের_শহর,140,52,192,0.2708,10272
mrwiki,knwiki,2026-06-23,48,33044729,ವ್ಯಾಕರಣ,33,5,38,0.1316,10156
mrwiki,knwiki,2026-06-23,49,7693477,University_of_Mysore_alumni,28,13,41,0.3171,10081
mrwiki,knwiki,2026-06-23,50,15292171,People_from_Shimoga_district,34,11,45,0.2444,10003
mrwiki,urwiki,2026-06-23,1,1984000,اسلام,2920,260,3180,0.0818,252522
mrwiki,urwiki,2026-06-23,2,7130256,تاریخ_اسلام,1233,116,1349,0.086,176972
mrwiki,urwiki,2026-06-23,3,7935248,Алфавит_буйынса_ислам_шәхестәре,1171,26,1197,0.0217,131415
mrwiki,urwiki,2026-06-23,4,1457673,جغرافیہ,50586,1975,52561,0.0376,118738
mrwiki,urwiki,2026-06-23,5,18640871,ساتویں_صدی_کی_عرب_شخصیات,717,6,723,0.0083,102971
mrwiki,urwiki,2026-06-23,6,7460289,اسلامی_اصطلاحات,1068,108,1176,0.0918,97684
mrwiki,urwiki,2026-06-23,7,6819512,عرب_شخصیات,622,52,674,0.0772,97209
mrwiki,urwiki,2026-06-23,8,7217395,صحابہ_و_صحابیات,942,8,950,0.0084,96264
mrwiki,urwiki,2026-06-23,9,8555432,Islam_saadjies,785,85,870,0.0977,94970
mrwiki,urwiki,2026-06-23,10,1457595,تاریخ,1726,1216,2942,0.4133,90915
mrwiki,urwiki,2026-06-23,11,7237892,مسلم_شخصیات,650,166,816,0.2034,88903
mrwiki,urwiki,2026-06-23,12,1410960,ریاستہائے_متحدہ,44092,2221,46313,0.048,87635
mrwiki,urwiki,2026-06-23,13,1457903,مذہب,1112,670,1782,0.376,84779
mrwiki,urwiki,2026-06-23,14,6434591,شیعیت,415,28,443,0.0632,78018
mrwiki,urwiki,2026-06-23,15,7129271,ساتویں_صدی_کی_شخصیات,289,27,316,0.0854,76033
mrwiki,urwiki,2026-06-23,16,7144995,محمد_بن_عبد_اللہ,326,28,354,0.0791,73206
mrwiki,urwiki,2026-06-23,17,33029934,Articol_in_Milanes,4687,4330,9017,0.4802,64899
mrwiki,urwiki,2026-06-23,18,7463616,اہل_سنت,292,30,322,0.0932,64779
mrwiki,urwiki,2026-06-23,19,7116163,مدنی_شخصیات,261,5,266,0.0188,63340
mrwiki,urwiki,2026-06-23,20,6426358,اہل_بیت,321,11,332,0.0331,62006
mrwiki,urwiki,2026-06-23,21,6620777,Əlifba_sırasına_görə_alimlər,2450,828,3278,0.2526,61918
mrwiki,urwiki,2026-06-23,22,8063242,مکہ_میں_پیدا_ہونے_والی_شخصیات,351,10,361,0.0277,60792
mrwiki,urwiki,2026-06-23,23,9705320,Endrika_ampiasaina_amin'ny_jeografia,20106,1614,21720,0.0743,59828
mrwiki,urwiki,2026-06-23,24,23706330,Bu_dem_liwot,3915,976,4891,0.1996,59614
mrwiki,urwiki,2026-06-23,25,8602383,صحابہ,510,1,511,0.002,59374
mrwiki,urwiki,2026-06-23,26,9126476,شہر,17991,1553,19544,0.0795,58041
mrwiki,urwiki,2026-06-23,27,30307162,Иртә_ислам_тарихында_шәхестәр,242,6,248,0.0242,57891
mrwiki,urwiki,2026-06-23,28,6826214,مکی_شخصیات,249,8,257,0.0311,57432
mrwiki,urwiki,2026-06-23,29,6958407,قریش,175,8,183,0.0437,56657
mrwiki,urwiki,2026-06-23,30,1455849,پاکستان,790,190,980,0.1939,54763
mrwiki,urwiki,2026-06-23,31,7313171,قرآن_میں_مذکور_شخصیات,226,21,247,0.085,51283
mrwiki,urwiki,2026-06-23,32,7035269,Hahakeno_mihcaan_a_masofoc,1912,473,2385,0.1983,50864
mrwiki,urwiki,2026-06-23,33,138412008,2026_Wiki_Loves_Ramadan_contributions,162,29,191,0.1518,50665
mrwiki,urwiki,2026-06-23,34,7192108,Páginas_con_errores_en_secuencias_de_órdenes,2209,1675,3884,0.4313,50508
mrwiki,urwiki,2026-06-23,35,1411712,ایران,48245,146,48391,0.003,49906
mrwiki,urwiki,2026-06-23,36,9219064,مدینہ_منورہ_میں_وفات_پانے_والی_شخصیات,354,5,359,0.0139,49009
mrwiki,urwiki,2026-06-23,37,7848912,علی_ابن_ابی_طالب,130,5,135,0.037,47556
mrwiki,urwiki,2026-06-23,38,7215263,قرآن,484,33,517,0.0638,46975
mrwiki,urwiki,2026-06-23,39,69378717,TDVİA_شناسه‌سی‌له_مقاله‌لر,247,124,371,0.3342,46100
mrwiki,urwiki,2026-06-23,40,8289239,بنو_ہاشم,126,3,129,0.0233,44969
mrwiki,urwiki,2026-06-23,41,6466283,مسلم_الٰہیات_دان,713,28,741,0.0378,44664
mrwiki,urwiki,2026-06-23,42,9220893,28_مئی_کی_وفیات,107,12,119,0.1008,43716
mrwiki,urwiki,2026-06-23,43,7045889,اسلامی_مذہبی_رہنما,237,22,259,0.0849,43678
mrwiki,urwiki,2026-06-23,44,7305252,مسلمان_شہدا,136,4,140,0.0286,43672
mrwiki,urwiki,2026-06-23,45,5858527,عربی_الفاظ_اور_جملے,471,103,574,0.1794,43531
mrwiki,urwiki,2026-06-23,46,9775366,صحابہ,111,1,112,0.0089,43340
mrwiki,urwiki,2026-06-23,47,8258178,عرب_مسلم_شخصیات,100,4,104,0.0385,42625
mrwiki,urwiki,2026-06-23,48,32589508,ويکيډاټا_سرچينې_لرونکي_مخونه,1145,1201,2346,0.5119,42204
mrwiki,urwiki,2026-06-23,49,7216315,خلفا,140,22,162,0.1358,41687
mrwiki,urwiki,2026-06-23,50,9228737,21_اپریل_کی_پیدائشیں,248,35,283,0.1237,41601
newiki,enwiki,2026-06-23,1,1410960,United_States,210805,1028,211833,0.0049,846307522
newiki,enwiki,2026-06-23,2,3919762,American_people,122708,754,123462,0.0061,771408259
newiki,enwiki,2026-06-23,3,5479723,Film_actors,36118,660,36778,0.0179,521860743
newiki,enwiki,2026-06-23,4,3919792,Actors,55641,970,56611,0.0171,459050697
newiki,enwiki,2026-06-23,5,9698417,American_actors,23536,398,23934,0.0166,432175016
newiki,enwiki,2026-06-23,6,5479560,Television_actors,30457,545,31002,0.0176,412991381
newiki,enwiki,2026-06-23,7,5837414,American_film_actors,12071,331,12402,0.0267,358565000
newiki,enwiki,2026-06-23,8,5461159,American_television_actors,12313,272,12585,0.0216,358115156
newiki,enwiki,2026-06-23,9,8206360,21st-century_American_actors,10986,385,11371,0.0339,345464199
newiki,enwiki,2026-06-23,10,9426612,Алфавит_буйынса_актёрҙар,12972,567,13539,0.0419,328894656
newiki,enwiki,2026-06-23,11,6840573,English-language_films,62038,138,62176,0.0022,315276014
newiki,enwiki,2026-06-23,12,3919868,American_films,33611,123,33734,0.0036,278617583
newiki,enwiki,2026-06-23,13,7835232,Əlifba_sırasına_görə_filmlər,35015,188,35203,0.0053,274863326
newiki,enwiki,2026-06-23,14,1411125,United_Kingdom,74348,398,74746,0.0053,266221158
newiki,enwiki,2026-06-23,15,7269712,20th-century_American_actors,11958,170,12128,0.014,263325934
newiki,enwiki,2026-06-23,16,5611338,Association_football,143681,591,144272,0.0041,246834962
newiki,enwiki,2026-06-23,17,8246543,American_male_film_actors,14148,141,14289,0.0099,245267201
newiki,enwiki,2026-06-23,18,3919830,British_people,44216,321,44537,0.0072,243048790
newiki,enwiki,2026-06-23,19,1457982,Sports,131755,760,132515,0.0057,242769896
newiki,enwiki,2026-06-23,20,6508,Astronomy,5275,186,5461,0.0341,236778866
newiki,enwiki,2026-06-23,21,9703480,Biôgrafia,24263,772,25035,0.0308,232772980
newiki,enwiki,2026-06-23,22,9228737,Кандык_айдыҥ_21_кӱнинде_чыккандар,1683,17,1700,0.01,227702920
newiki,enwiki,2026-06-23,23,9220893,Кӱӱк_айдыҥ_28_кӱнинде_божогондор,687,3,690,0.0043,226187330
newiki,enwiki,2026-06-23,24,9865921,Wikipedia:Wiphalakunap_Plantillankukuna,855,33,888,0.0372,222214728
newiki,enwiki,2026-06-23,25,9715949,Vikipedya:AY,988,290,1278,0.2269,220345944
newiki,enwiki,2026-06-23,26,9636824,Əlifba_sırasına_görə_musiqiçilər,24290,282,24572,0.0115,219529176
newiki,enwiki,2026-06-23,27,6397842,American_male_actors,9643,132,9775,0.0135,219155143
newiki,enwiki,2026-06-23,28,33079992,Gamba_Peuniléh,23,1,24,0.0417,215076069
newiki,enwiki,2026-06-23,29,9426286,Алфавит_буйынса_актрисалар,10812,464,11276,0.0411,212176711
newiki,enwiki,2026-06-23,30,8246554,American_male_television_actors,11540,86,11626,0.0074,210315348
newiki,enwiki,2026-06-23,31,129212025,Tuveli:Izvopa,413,40,453,0.0883,209966212
newiki,enwiki,2026-06-23,32,9715644,Wp/srn,433,64,497,0.1288,207153543
newiki,enwiki,2026-06-23,33,4966679,Wikipedia,410,66,476,0.1387,200608755
newiki,enwiki,2026-06-23,34,6740310,American_voice_actors,4234,168,4402,0.0382,198219111
newiki,enwiki,2026-06-23,35,10074376,Pobo_sakizaya,6,1,7,0.1429,192330935
newiki,enwiki,2026-06-23,36,8245580,American_film_actresses,10990,276,11266,0.0245,191982757
newiki,enwiki,2026-06-23,37,7220786,Selected_anniversaries,5,1,6,0.1667,187018880
newiki,enwiki,2026-06-23,38,6426972,American_television_actresses,9162,226,9388,0.0241,185541956
newiki,enwiki,2026-06-23,39,140310923,Actors_estatunidencs_nascuts_al_segle_XX,3026,315,3341,0.0943,184992050
newiki,enwiki,2026-06-23,40,14914955,21st-century_American_male_actors,7322,92,7414,0.0124,184290965
newiki,enwiki,2026-06-23,41,7063228,American_singers,7865,192,8057,0.0238,183979379
newiki,enwiki,2026-06-23,42,6408784,21st-century_actors,6593,194,6787,0.0286,182237760
newiki,enwiki,2026-06-23,43,6645404,American_actresses,7838,298,8136,0.0366,181723989
newiki,enwiki,2026-06-23,44,33029934,Articol_in_Milanes,31964,1116,33080,0.0337,180013400
newiki,enwiki,2026-06-23,45,97269191,Pàgine_in_Zeneise-Grafia_unitäia,74,20,94,0.2128,179352154
newiki,enwiki,2026-06-23,46,9280440,20th-century_American_people,22377,236,22613,0.0104,172944967
newiki,enwiki,2026-06-23,47,7031042,American_people_of_Irish_descent,6279,213,6492,0.0328,169317180
newiki,enwiki,2026-06-23,48,9711126,Miranduléś,3957,409,4366,0.0937,169074323
newiki,enwiki,2026-06-23,49,8206361,21st-century_American_actresses,7086,280,7366,0.038,167270164
newiki,enwiki,2026-06-23,50,7217320,Singers,15167,307,15474,0.0198,166995634
newiki,hiwiki,2026-06-23,1,1411417,भारत,5482,2200,7682,0.2864,2161821
newiki,hiwiki,2026-06-23,2,6994462,भारत_के_लोग,2164,954,3118,0.306,1089383
newiki,hiwiki,2026-06-23,3,1983910,हिन्दू_धर्म,1300,1113,2413,0.4613,873366
newiki,hiwiki,2026-06-23,4,4630,भारत_का_इतिहास,1172,427,1599,0.267,784878
newiki,hiwiki,2026-06-23,5,7030483,भारतीय_राजनीतिज्ञ,1314,245,1559,0.1572,671427
newiki,hiwiki,2026-06-23,6,1457595,इतिहास,1573,683,2256,0.3027,540561
newiki,hiwiki,2026-06-23,7,5668044,भारतीय_फ़िल्में,4225,235,4460,0.0527,493266
newiki,hiwiki,2026-06-23,8,33029934,Articol_in_Milanes,3607,1116,4723,0.2363,475846
newiki,hiwiki,2026-06-23,9,82515714,People_from_India,533,353,886,0.3984,439421
newiki,hiwiki,2026-06-23,10,25351284,कायमचे_मृत_बाह्य_दुवे_असणारे_लेख,880,395,1275,0.3098,427306
newiki,hiwiki,2026-06-23,11,7192108,Páginas_con_errores_en_secuencias_de_órdenes,1195,1154,2349,0.4913,421343
newiki,hiwiki,2026-06-23,12,5897849,स्रोतहीन_लेख,1360,889,2249,0.3953,406161
newiki,hiwiki,2026-06-23,13,7214658,भारत_के_नगर,1716,246,1962,0.1254,405600
newiki,hiwiki,2026-06-23,14,6944392,भारतीय_राजनीति,283,120,403,0.2978,397848
newiki,hiwiki,2026-06-23,15,7030643,भारतीय_हिन्दू,436,311,747,0.4163,397273
newiki,hiwiki,2026-06-23,16,6834346,भारतीय_लेखक,899,178,1077,0.1653,389555
newiki,hiwiki,2026-06-23,17,1457903,धर्म,884,315,1199,0.2627,380018
newiki,hiwiki,2026-06-23,18,2944929,संस्कृति,1095,760,1855,0.4097,361684
newiki,hiwiki,2026-06-23,19,9705320,Endrika_ampiasaina_amin'ny_jeografia,2155,427,2582,0.1654,354183
newiki,hiwiki,2026-06-23,20,9848152,हिन्दी_फ़िल्में,3188,179,3367,0.0532,344564
